ENSG00000084234,-0.056642399999987
ENSG00000033627,-0.0495700999999826
ENSG00000115464,-0.0478367999999705
__too_low_aQual,-0.0476426999999831
ENSG00000186854,0.0433400000000006
ENSG00000115415,-0.0417270999999459
ENSG00000184012,-0.040032799999949
ENSG00000137819,-0.0347101999999495
ENSG00000198805,-0.0322514999999726
ENSG00000108823,-0.0283228999999778
ENSG00000185627,-0.0252542999999719
ENSG00000149289,0.0250404000000231
ENSG00000000419,-0.0239355999999589
ENSG00000205423,0.0229780000000233
ENSG00000186834,0.022265300000015
ENSG00000128438,0.020345500000019
ENSG00000100319,0.0197880000000055
ENSG00000169714,-0.0196818999999664
ENSG00000000457,-0.0192524999999932
ENSG00000185666,0.0178580000000466
ENSG00000198787,0.0177494000000138
ENSG00000198715,-0.0173649999999839
ENSG00000080189,-0.0167717999999581
ENSG00000085741,-0.015951399999949
ENSG00000067248,-0.0156941999999844
ENSG00000111641,-0.0156051999999818
ENSG00000196932,-0.0153788999999733
ENSG00000186082,0.0149293000000057
ENSG00000198889,-0.014563599999974
ENSG00000185480,0.0144614000000161
ENSG00000210100,0.0141120000000114
ENSG00000168546,-0.0139769999999544
ENSG00000065989,-0.0131669999999531
ENSG00000164694,-0.0128076999999962
ENSG00000135924,0.0126173000000449
ENSG00000163683,-0.0125682999999981
ENSG00000110958,-0.0124407999999789
ENSG00000137161,-0.0123415999999565
ENSG00000189060,0.012094100000013
ENSG00000075643,-0.0119009000000005
ENSG00000104835,0.0118001000000163
ENSG00000108523,-0.0116722999999865
ENSG00000019991,0.0115074000000277
ENSG00000167664,-0.0115026999999941
ENSG00000136237,-0.0111192999999616
ENSG00000170468,0.0107614000000353
ENSG00000142856,-0.0107486999999651
ENSG00000245534,0.0106934000000365
ENSG00000137033,-0.0104640999999788
ENSG00000253730,-0.0104552999999896
ENSG00000204632,0.0104271000000153
ENSG00000065371,-0.0103357999999503
ENSG00000170348,-0.0102755999999999
ENSG00000127054,-0.0102019999999925
ENSG00000167797,-0.010110099999963
ENSG00000108306,0.0100521000000526
ENSG00000074211,-0.00998329999998759
ENSG00000110324,-0.0099608999999532
ENSG00000035928,-0.00990579999995589
ENSG00000177602,-0.0098100999999815
ENSG00000080839,0.00975120000003926
ENSG00000096395,0.00962360000005447
ENSG00000149273,-0.00962079999999332
ENSG00000125695,0.00954960000001392
ENSG00000135406,-0.00954509999996844
ENSG00000163406,0.00954470000004903
ENSG00000077514,0.00899110000000292
ENSG00000156509,0.0089596000000256
ENSG00000197959,0.00861950000000888
ENSG00000113141,-0.00846479999995609
ENSG00000161021,0.00833300000005011
ENSG00000048707,-0.0083266999999978
ENSG00000103260,-0.00823709999997391
__ambiguous,0.0082051000000547
ENSG00000128567,0.00810490000003483
ENSG00000198765,0.00799370000004274
ENSG00000198728,0.0079340000000343
ENSG00000175800,0.00792410000002519
ENSG00000157240,-0.00779979999998659
ENSG00000120709,-0.00775569999996151
ENSG00000187116,-0.00758199999995668
ENSG00000143344,0.00747090000004391
ENSG00000130517,-0.00746289999995042
ENSG00000135517,-0.00741529999999102
ENSG00000163221,0.00721700000002556
ENSG00000110104,-0.00714899999996987
ENSG00000154305,-0.00714719999996305
ENSG00000172273,-0.0071327999999653
ENSG00000167987,0.00710560000004534
ENSG00000109881,-0.00709449999999379
ENSG00000123427,-0.00702649999999494
ENSG00000000460,0.00701020000002472
ENSG00000140107,0.00696530000004714
ENSG00000131634,-0.00691259999996419
